GeoFIPS,GeoName,LineCode,Description,2024
" ""19500""","Decatur, IL (Metropolitan Statistical Area)",3-5,RPPs: Services,82.29033333333334
" ""19660""","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,99.367
" ""19660""","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""19660""","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,98.26833333333333
" ""19740""","Denver-Aurora-Centennial, CO (Metropolitan Statistical Area)",1.0,RPPs: All items ,105.782
" ""19740""","Denver-Aurora-Centennial, CO (Metropolitan Statistical Area)",2.0, RPPs: Goods ,100.957
" ""19740""","Denver-Aurora-Centennial, CO (Metropolitan Statistical Area)",3-5,RPPs: Services,111.40766666666667
" ""19780""","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.701
" ""19780""","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.73
" ""19780""","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",3-5,RPPs: Services,87.41766666666666
" ""19820""","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",1.0,RPPs: All items ,100.298
" ""19820""","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,98.817
" ""19820""","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",3-5,RPPs: Services,101.423
" ""20020""","Dothan, AL (Metropolitan Statistical Area)",1.0,RPPs: All items ,83.833
" ""20020""","Dothan, AL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.397
" ""20020""","Dothan, AL (Metropolitan Statistical Area)",3-5,RPPs: Services,75.96133333333334
" ""20100""","Dover, DE (Metropolitan Statistical Area)",1.0,RPPs: All items ,97.507
" ""20100""","Dover, DE (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.372
" ""20100""","Dover, DE (Metropolitan Statistical Area)",3-5,RPPs: Services,97.28533333333333
" ""20220""","Dubuque, IA (Metropolitan Statistical Area)",1.0,RPPs: All items ,87.328
" ""20220""","Dubuque, IA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.73
" ""20220""","Dubuque, IA (Metropolitan Statistical Area)",3-5,RPPs: Services,79.38966666666667
" ""20260""","Duluth, MN-WI (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.768
" ""20260""","Duluth, MN-WI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,95.3
" ""20260""","Duluth, MN-WI (Metropolitan Statistical Area)",3-5,RPPs: Services,83.528
" ""20500""","Durham-Chapel Hill, NC (Metropolitan Statistical Area)",1.0,RPPs: All items ,97.572
" ""20500""","Durham-Chapel Hill, NC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.621
" ""20500""","Durham-Chapel Hill, NC (Metropolitan Statistical Area)",3-5,RPPs: Services,95.479
" ""20580""","Eagle Pass, TX (Metropolitan Statistical Area)",1.0,RPPs: All items ,83.805
" ""20580""","Eagle Pass, TX (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.757
" ""20580""","Eagle Pass, TX (Metropolitan Statistical Area)",3-5,RPPs: Services,77.26033333333334
" ""20740""","Eau Claire, WI (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.796
" ""20740""","Eau Claire, WI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.787
" ""20740""","Eau Claire, WI (Metropolitan Statistical Area)",3-5,RPPs: Services,87.73200000000001
" ""20940""","El Centro, CA (Metropolitan Statistical Area)",1.0,RPPs: All items ,95.174
" ""20940""","El Centro, CA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.168
" ""20940""","El Centro, CA (Metropolitan Statistical Area)",3-5,RPPs: Services,107.91199999999999
" ""21340""","El Paso, TX (Metropolitan Statistical Area)",1.0,RPPs: All items ,89.912
" ""21340""","El Paso, TX (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.757
" ""21340""","El Paso, TX (Metropolitan Statistical Area)",3-5,RPPs: Services,83.35766666666666
" ""21060""","Elizabethtown, KY (Metropolitan Statistical Area)",1.0,RPPs: All items ,90.572
" ""21060""","Elizabethtown, KY (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.246
" ""21060""","Elizabethtown, KY (Metropolitan Statistical Area)",3-5,RPPs: Services,79.38666666666667
" ""21140""","Elkhart-Goshen, IN (Metropolitan Statistical Area)",1.0,RPPs: All items ,90.325
" ""21140""","Elkhart-Goshen, IN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.318
" ""21140""","Elkhart-Goshen, IN (Metropolitan Statistical Area)",3-5,RPPs: Services,83.27566666666667
" ""21300""","Elmira, NY (Metropolitan Statistical Area)",1.0,RPPs: All items ,94.398
" ""21300""","Elmira, NY (Metropolitan Statistical Area)",2.0, RPPs: Goods ,99.693
" ""21300""","Elmira, NY (Metropolitan Statistical Area)",3-5,RPPs: Services,101.89800000000001
" ""21420""","Enid, OK (Metropolitan Statistical Area) *",1.0,RPPs: All items ,84.269
" ""21420""","Enid, OK (Metropolitan Statistical Area) *",2.0, RPPs: Goods ,93.778
" ""21420""","Enid, OK (Metropolitan Statistical Area) *",3-5,RPPs: Services,73.739
" ""21500""","Erie, PA (Metropolitan Statistical Area)",1.0,RPPs: All items ,90.95
" ""21500""","Erie, PA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,100.684
" ""21500""","Erie, PA (Metropolitan Statistical Area)",3-5,RPPs: Services,87.12066666666665
" ""21660""","Eugene-Springfield, OR (Metropolitan Statistical Area)",1.0,RPPs: All items ,101.568
" ""21660""","Eugene-Springfield, OR (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.261
" ""21660""","Eugene-Springfield, OR (Metropolitan Statistical Area)",3-5,RPPs: Services,100.39299999999999
" ""21780""","Evansville, IN (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.528
" ""21780""","Evansville, IN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.318
" ""21780""","Evansville, IN (Metropolitan Statistical Area)",3-5,RPPs: Services,84.19766666666668
" ""21820""","Fairbanks-College, AK (Metropolitan Statistical Area)",1.0,RPPs: All items ,103.208
" ""21820""","Fairbanks-College, AK (Metropolitan Statistical Area)",2.0, RPPs: Goods ,107.34
" ""21820""","Fairbanks-College, AK (Metropolitan Statistical Area)",3-5,RPPs: Services,105.22666666666667
" ""22020""","Fargo, ND-MN (Metropolitan Statistical Area)",1.0,RPPs: All items ,90.871
" ""22020""","Fargo, ND-MN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,95.654
" ""22020""","Fargo, ND-MN (Metropolitan Statistical Area)",3-5,RPPs: Services,83.26666666666667
" ""22140""","Farmington, NM (Metropolitan Statistical Area)",1.0,RPPs: All items ,87.707
" ""22140""","Farmington, NM (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.144
" ""22140""","Farmington, NM (Metropolitan Statistical Area)",3-5,RPPs: Services,77.65233333333333
" ""22180""","Fayetteville, NC (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.978
" ""22180""","Fayetteville, NC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.621
" ""22180""","Fayetteville, NC (Metropolitan Statistical Area)",3-5,RPPs: Services,86.34866666666666
" ""22220""","Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.353
" ""22220""","Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.577
" ""22220""","Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",3-5,RPPs: Services,82.42999999999999
" ""22380""","Flagstaff, AZ (Metropolitan Statistical Area)",1.0,RPPs: All items ,100.325
" ""22380""","Flagstaff, AZ (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.237
" ""22380""","Flagstaff, AZ (Metropolitan Statistical Area)",3-5,RPPs: Services,100.87466666666667
" ""22420""","Flint, MI (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.034
" ""22420""","Flint, MI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.711
" ""22420""","Flint, MI (Metropolitan Statistical Area)",3-5,RPPs: Services,90.22233333333334
" ""22500""","Florence, SC (Metropolitan Statistical Area)",1.0,RPPs: All items ,86.774
" ""22500""","Florence, SC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.339
" ""22500""","Florence, SC (Metropolitan Statistical Area)",3-5,RPPs: Services,79.48
" ""22520""","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",1.0,RPPs: All items ,84.817
" ""22520""","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.397
" ""22520""","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",3-5,RPPs: Services,76.71366666666667
" ""22540""","Fond du Lac, WI (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.643
" ""22540""","Fond du Lac, WI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.787
" ""22540""","Fond du Lac, WI (Metropolitan Statistical Area)",3-5,RPPs: Services,85.94533333333334
" ""22660""","Fort Collins-Loveland, CO (Metropolitan Statistical Area)",1.0,RPPs: All items ,101.128
" ""22660""","Fort Collins-Loveland, CO (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.052
" ""22660""","Fort Collins-Loveland, CO (Metropolitan Statistical Area)",3-5,RPPs: Services,100.85666666666667
" ""22900""","Fort Smith, AR-OK (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.888
" ""22900""","Fort Smith, AR-OK (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.606
" ""22900""","Fort Smith, AR-OK (Metropolitan Statistical Area)",3-5,RPPs: Services,74.18633333333334
" ""23060""","Fort Wayne, IN (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.572
" ""23060""","Fort Wayne, IN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.318
" ""23060""","Fort Wayne, IN (Metropolitan Statistical Area)",3-5,RPPs: Services,85.88833333333334
" ""23420""","Fresno, CA (Metropolitan Statistical Area)",1.0,RPPs: All items ,102.158
" ""23420""","Fresno, CA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.168
" ""23420""","Fresno, CA (Metropolitan Statistical Area)",3-5,RPPs: Services,119.00066666666665
" ""23460""","Gadsden, AL (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.653
" ""23460""","Gadsden, AL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.397
" ""23460""","Gadsden, AL (Metropolitan Statistical Area)",3-5,RPPs: Services,79.03366666666666
" ""23540""","Gainesville, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,96.733
" ""23540""","Gainesville, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""23540""","Gainesville, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,93.33366666666666
" ""23580""","Gainesville, GA (Metropolitan Statistical Area)",1.0,RPPs: All items ,96.766
" ""23580""","Gainesville, GA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.269
" ""23580""","Gainesville, GA (Metropolitan Statistical Area)",3-5,RPPs: Services,93.914
" ""23900""","Gettysburg, PA (Metropolitan Statistical Area)",1.0,RPPs: All items ,95.379
" ""23900""","Gettysburg, PA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,100.684
" ""23900""","Gettysburg, PA (Metropolitan Statistical Area)",3-5,RPPs: Services,92.86466666666666
" ""24020""","Glens Falls, NY (Metropolitan Statistical Area)",1.0,RPPs: All items ,94.866
" ""24020""","Glens Falls, NY (Metropolitan Statistical Area)",2.0, RPPs: Goods ,99.693
" ""24020""","Glens Falls, NY (Metropolitan Statistical Area)",3-5,RPPs: Services,102.604
" ""24140""","Goldsboro, NC (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.462
" ""24140""","Goldsboro, NC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.621
" ""24140""","Goldsboro, NC (Metropolitan Statistical Area)",3-5,RPPs: Services,81.25266666666667
" ""24220""","Grand Forks, ND-MN (Metropolitan Statistical Area)",1.0,RPPs: All items ,86.663
" ""24220""","Grand Forks, ND-MN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,95.632
" ""24220""","Grand Forks, ND-MN (Metropolitan Statistical Area)",3-5,RPPs: Services,76.05633333333333
" ""24260""","Grand Island, NE (Metropolitan Statistical Area)",1.0,RPPs: All items ,86.657
" ""24260""","Grand Island, NE (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.101
" ""24260""","Grand Island, NE (Metropolitan Statistical Area)",3-5,RPPs: Services,76.323
" ""24300""","Grand Junction, CO (Metropolitan Statistical Area)",1.0,RPPs: All items ,95.476
" ""24300""","Grand Junction, CO (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.052
" ""24300""","Grand Junction, CO (Metropolitan Statistical Area)",3-5,RPPs: Services,89.825
" ""24340""","Grand Rapids-Wyoming-Kentwood, MI (Metropolitan Statistical Area)",1.0,RPPs: All items ,95.546
" ""24340""","Grand Rapids-Wyoming-Kentwood, MI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.711
" ""24340""","Grand Rapids-Wyoming-Kentwood, MI (Metropolitan Statistical Area)",3-5,RPPs: Services,93.31066666666668
" ""24420""","Grants Pass, OR (Metropolitan Statistical Area)",1.0,RPPs: All items ,97.76
" ""24420""","Grants Pass, OR (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.261
" ""24420""","Grants Pass, OR (Metropolitan Statistical Area)",3-5,RPPs: Services,94.59033333333333
" ""24500""","Great Falls, MT (Metropolitan Statistical Area)",1.0,RPPs: All items ,96.845
" ""24500""","Great Falls, MT (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.006
" ""24500""","Great Falls, MT (Metropolitan Statistical Area)",3-5,RPPs: Services,89.62599999999999
" ""24540""","Greeley, CO (Metropolitan Statistical Area)",1.0,RPPs: All items ,100.176
" ""24540""","Greeley, CO (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.052
" ""24540""","Greeley, CO (Metropolitan Statistical Area)",3-5,RPPs: Services,98.13933333333334
" ""24580""","Green Bay, WI (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.086
" ""24580""","Green Bay, WI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.787
" ""24580""","Green Bay, WI (Metropolitan Statistical Area)",3-5,RPPs: Services,88.04933333333334
" ""24660""","Greensboro-High Point, NC (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.865
" ""24660""","Greensboro-High Point, NC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.621
" ""24660""","Greensboro-High Point, NC (Metropolitan Statistical Area)",3-5,RPPs: Services,87.25666666666666
" ""24780""","Greenville, NC (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.402
" ""24780""","Greenville, NC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.621
" ""24780""","Greenville, NC (Metropolitan Statistical Area)",3-5,RPPs: Services,80.93266666666666
" ""24860""","Greenville-Anderson-Greer, SC (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.26
" ""24860""","Greenville-Anderson-Greer, SC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.339
" ""24860""","Greenville-Anderson-Greer, SC (Metropolitan Statistical Area)",3-5,RPPs: Services,87.96066666666667
" ""25060""","Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1.0,RPPs: All items ,90.006
" ""25060""","Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.219
" ""25060""","Gulfport-Biloxi, MS (Metropolitan Statistical Area)",3-5,RPPs: Services,80.11200000000001
" ""25180""","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1.0,RPPs: All items ,94.171
" ""25180""","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.399
" ""25180""","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",3-5,RPPs: Services,90.30366666666667
" ""25220""","Hammond, LA (Metropolitan Statistical Area)",1.0,RPPs: All items ,84.46
" ""25220""","Hammond, LA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.691
" ""25220""","Hammond, LA (Metropolitan Statistical Area)",3-5,RPPs: Services,71.62233333333333
" ""25260""","Hanford-Corcoran, CA (Metropolitan Statistical Area)",1.0,RPPs: All items ,101.612
" ""25260""","Hanford-Corcoran, CA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.168
" ""25260""","Hanford-Corcoran, CA (Metropolitan Statistical Area)",3-5,RPPs: Services,117.04733333333333
" ""25420""","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1.0,RPPs: All items ,98.65
" ""25420""","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,100.684
" ""25420""","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",3-5,RPPs: Services,100.69466666666666
" ""25500""","Harrisonburg, VA (Metropolitan Statistical Area)",1.0,RPPs: All items ,94.892
" ""25500""","Harrisonburg, VA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.773
" ""25500""","Harrisonburg, VA (Metropolitan Statistical Area)",3-5,RPPs: Services,89.81099999999999
" ""25540""","Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",1.0,RPPs: All items ,102.746
" ""25540""","Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",2.0, RPPs: Goods ,97.33
" ""25540""","Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",3-5,RPPs: Services,119.24866666666667
" ""25620""","Hattiesburg, MS (Metropolitan Statistical Area)",1.0,RPPs: All items ,87.633
" ""25620""","Hattiesburg, MS (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.219
" ""25620""","Hattiesburg, MS (Metropolitan Statistical Area)",3-5,RPPs: Services,77.67633333333333
" ""25740""","Helena, MT (Metropolitan Statistical Area)",1.0,RPPs: All items ,95.675
" ""25740""","Helena, MT (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.006
" ""25740""","Helena, MT (Metropolitan Statistical Area)",3-5,RPPs: Services,87.16733333333333
" ""25860""","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.486
" ""25860""","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.621
" ""25860""","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",3-5,RPPs: Services,81.858
" ""25940""","Hilton Head Island-Bluffton-Port Royal, SC (Metropolitan Statistical Area)",1.0,RPPs: All items ,98.017
" ""25940""","Hilton Head Island-Bluffton-Port Royal, SC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.339
" ""25940""","Hilton Head Island-Bluffton-Port Royal, SC (Metropolitan Statistical Area)",3-5,RPPs: Services,95.86866666666667
" ""25980""","Hinesville, GA (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.933
" ""25980""","Hinesville, GA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.269
" ""25980""","Hinesville, GA (Metropolitan Statistical Area)",3-5,RPPs: Services,88.32133333333333
" ""26140""","Homosassa Springs, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.467
" ""26140""","Homosassa Springs, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""26140""","Homosassa Springs, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,88.20633333333335
" ""26300""","Hot Springs, AR (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.73
" ""26300""","Hot Springs, AR (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.577
" ""26300""","Hot Springs, AR (Metropolitan Statistical Area)",3-5,RPPs: Services,75.61033333333334
" ""26380""","Houma-Bayou Cane-Thibodaux, LA (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.103
" ""26380""","Houma-Bayou Cane-Thibodaux, LA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.691
" ""26380""","Houma-Bayou Cane-Thibodaux, LA (Metropolitan Statistical Area)",3-5,RPPs: Services,72.77133333333335
" ""26420""","Houston-Pasadena-The Woodlands, TX (Metropolitan Statistical Area)",1.0,RPPs: All items ,98.629
" ""26420""","Houston-Pasadena-The Woodlands, TX (Metropolitan Statistical Area)",2.0, RPPs: Goods ,100.639
" ""26420""","Houston-Pasadena-The Woodlands, TX (Metropolitan Statistical Area)",3-5,RPPs: Services,98.46433333333334
" ""26580""","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",1.0,RPPs: All items ,88.422
" ""26580""","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.316
" ""26580""","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",3-5,RPPs: Services,79.50600000000001
" ""26620""","Huntsville, AL (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.072
" ""26620""","Huntsville, AL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.397
" ""26620""","Huntsville, AL (Metropolitan Statistical Area)",3-5,RPPs: Services,86.19
" ""26820""","Idaho Falls, ID (Metropolitan Statistical Area)",1.0,RPPs: All items ,94.412
" ""26820""","Idaho Falls, ID (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.179
" ""26820""","Idaho Falls, ID (Metropolitan Statistical Area)",3-5,RPPs: Services,84.20333333333333
" ""26900""","Indianapolis-Carmel-Greenwood, IN (Metropolitan Statistical Area)",1.0,RPPs: All items ,95.696
" ""26900""","Indianapolis-Carmel-Greenwood, IN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.318
" ""26900""","Indianapolis-Carmel-Greenwood, IN (Metropolitan Statistical Area)",3-5,RPPs: Services,91.472
" ""26980""","Iowa City, IA (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.509
" ""26980""","Iowa City, IA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.73
" ""26980""","Iowa City, IA (Metropolitan Statistical Area)",3-5,RPPs: Services,86.86133333333333
" ""27060""","Ithaca, NY (Metropolitan Statistical Area)",1.0,RPPs: All items ,103.317
" ""27060""","Ithaca, NY (Metropolitan Statistical Area)",2.0, RPPs: Goods ,99.693
" ""27060""","Ithaca, NY (Metropolitan Statistical Area)",3-5,RPPs: Services,119.25633333333333
" ""27100""","Jackson, MI (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.779
" ""27100""","Jackson, MI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.711
" ""27100""","Jackson, MI (Metropolitan Statistical Area)",3-5,RPPs: Services,88.166
" ""27140""","Jackson, MS (Metropolitan Statistical Area)",1.0,RPPs: All items ,89.048
" ""27140""","Jackson, MS (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.219
" ""27140""","Jackson, MS (Metropolitan Statistical Area)",3-5,RPPs: Services,79.665
" ""27180""","Jackson, TN (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.522
" ""27180""","Jackson, TN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.247
" ""27180""","Jackson, TN (Metropolitan Statistical Area)",3-5,RPPs: Services,74.776
" ""27260""","Jacksonville, FL (Metropolitan Statistical Area)",1.0,RPPs: All items ,99.484
" ""27260""","Jacksonville, FL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.24
" ""27260""","Jacksonville, FL (Metropolitan Statistical Area)",3-5,RPPs: Services,98.71833333333332
" ""27340""","Jacksonville, NC (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.085
" ""27340""","Jacksonville, NC (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.621
" ""27340""","Jacksonville, NC (Metropolitan Statistical Area)",3-5,RPPs: Services,85.849
" ""27500""","Janesville-Beloit, WI (Metropolitan Statistical Area)",1.0,RPPs: All items ,93.703
" ""27500""","Janesville-Beloit, WI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.787
" ""27500""","Janesville-Beloit, WI (Metropolitan Statistical Area)",3-5,RPPs: Services,89.77333333333333
" ""27620""","Jefferson City, MO (Metropolitan Statistical Area)",1.0,RPPs: All items ,87.975
" ""27620""","Jefferson City, MO (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.193
" ""27620""","Jefferson City, MO (Metropolitan Statistical Area)",3-5,RPPs: Services,80.21533333333333
" ""27740""","Johnson City, TN (Metropolitan Statistical Area)",1.0,RPPs: All items ,87.928
" ""27740""","Johnson City, TN (Metropolitan Statistical Area)",2.0, RPPs: Goods ,96.247
" ""27740""","Johnson City, TN (Metropolitan Statistical Area)",3-5,RPPs: Services,76.75066666666667
" ""27780""","Johnstown, PA (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.929
" ""27780""","Johnstown, PA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,100.684
" ""27780""","Johnstown, PA (Metropolitan Statistical Area)",3-5,RPPs: Services,82.976
" ""27860""","Jonesboro, AR (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.876
" ""27860""","Jonesboro, AR (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.577
" ""27860""","Jonesboro, AR (Metropolitan Statistical Area)",3-5,RPPs: Services,74.70466666666667
" ""27900""","Joplin, MO-KS (Metropolitan Statistical Area)",1.0,RPPs: All items ,85.718
" ""27900""","Joplin, MO-KS (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.179
" ""27900""","Joplin, MO-KS (Metropolitan Statistical Area)",3-5,RPPs: Services,77.64633333333333
" ""27980""","Kahului-Wailuku, HI (Metropolitan Statistical Area)",1.0,RPPs: All items ,109.393
" ""27980""","Kahului-Wailuku, HI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,111.562
" ""27980""","Kahului-Wailuku, HI (Metropolitan Statistical Area)",3-5,RPPs: Services,137.554
" ""28020""","Kalamazoo-Portage, MI (Metropolitan Statistical Area)",1.0,RPPs: All items ,94.84
" ""28020""","Kalamazoo-Portage, MI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.711
" ""28020""","Kalamazoo-Portage, MI (Metropolitan Statistical Area)",3-5,RPPs: Services,93.474
" ""28100""","Kankakee, IL (Metropolitan Statistical Area)",1.0,RPPs: All items ,96.394
" ""28100""","Kankakee, IL (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.643
" ""28100""","Kankakee, IL (Metropolitan Statistical Area)",3-5,RPPs: Services,93.955
" ""28140""","Kansas City, MO-KS (Metropolitan Statistical Area)",1.0,RPPs: All items ,92.543
" ""28140""","Kansas City, MO-KS (Metropolitan Statistical Area)",2.0, RPPs: Goods ,94.12
" ""28140""","Kansas City, MO-KS (Metropolitan Statistical Area)",3-5,RPPs: Services,89.68299999999999
" ""28420""","Kennewick-Richland, WA (Metropolitan Statistical Area)",1.0,RPPs: All items ,100.079
" ""28420""","Kennewick-Richland, WA (Metropolitan Statistical Area)",2.0, RPPs: Goods ,105.028
" ""28420""","Kennewick-Richland, WA (Metropolitan Statistical Area)",3-5,RPPs: Services,95.95033333333333
" ""28450""","Kenosha, WI (Metropolitan Statistical Area)",1.0,RPPs: All items ,101.118
" ""28450""","Kenosha, WI (Metropolitan Statistical Area)",2.0, RPPs: Goods ,106.187
" ""28450""","Kenosha, WI (Metropolitan Statistical Area)",3-5,RPPs: Services,94.002
" ""28660""","Killeen-Temple, TX (Metropolitan Statistical Area)",1.0,RPPs: All items ,91.132
" ""28660""","Killeen-Temple, TX (Metropolitan Statistical Area)",2.0, RPPs: Goods ,93.757
" ""28660""","Killeen-Temple, TX (Metropolitan Statistical Area)",3-5,RPPs: Services,85.122
