GEO_ID,NAME,bachelor_degree,graduate_degree,median_rent,avg_commute_time,avg_occupants_per_room,insurance_coverage_rate,cbsa_code,metro_name,rpp,real_income,rank
310M700US41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",110133,170367,2840,27.55172964502318,0.6415762870834255,0.9603531738437,41940,"San Jose-Sunnyvale-Santa Clara, CA",110.423,99737.37355442253,1
310M700US30500,"Lexington Park, MD Metro Area",98008,110847,1750,32.87247918698818,0.4302003956857489,0.9650137633102476,30500,"Lexington Park, MD",100.76,97268.75744342993,2
310M700US41860,"San Francisco-Oakland-Fremont, CA Metro Area",101912,140336,2474,31.53456863973924,0.5913939510240037,0.9602377567445028,41860,"San Francisco-Oakland-Fremont, CA",115.613,88149.25657149284,3
310M700US14860,"Bridgeport-Stamford-Danbury, CT Metro Area",89030,112981,1875,29.928681624576583,0.518772614961113,0.923185122171031,14860,"Bridgeport-Stamford-Danbury, CT",106.864,83311.4987273544,4
310M700US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",90597,120292,2027,33.07874212893433,0.5219008616690634,0.926208527386554,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",108.884,83205.06226810183,5
310M700US42660,"Seattle-Tacoma-Bellevue, WA Metro Area",90580,120878,2000,29.877052494110732,0.5272574399376193,0.9440211051363332,42660,"Seattle-Tacoma-Bellevue, WA",111.133,81505.94332916416,6
310M700US14010,"Bloomington, IL Metro Area",75739,84891,1009,19.034503238213752,0.4160746043400228,0.9538294628196106,14010,"Bloomington, IL",93.537,80972.23558591786,7
310M700US28420,"Kennewick-Richland, WA Metro Area",80591,96744,1284,23.203065102716163,0.5272659655944385,0.904227911353386,28420,"Kennewick-Richland, WA",100.079,80527.38336713996,8
310M700US39580,"Raleigh-Cary, NC Metro Area",78987,94996,1573,27.8495995219646,0.4538451286812648,0.9193436780192802,39580,"Raleigh-Cary, NC",98.157,80470.06326599224,9
310M700US25540,"Hartford-West Hartford-East Hartford, CT Metro Area",81998,98320,1416,24.57241353715212,0.4509708469580436,0.9570500600713826,25540,"Hartford-West Hartford-East Hartford, CT",102.746,79806.51314893037,10
310M700US12420,"Austin-Round Rock-San Marcos, TX Metro Area",78079,95193,1726,28.177506547125805,0.4962679434526981,0.8797119098933124,12420,"Austin-Round Rock-San Marcos, TX",98.066,79618.8281361532,11
310M700US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",85818,106593,2023,31.017794006088018,0.4867682276309442,0.973238643594952,14460,"Boston-Cambridge-Newton, MA-NH",108.266,79265.88217907745,12
310M700US26620,"Huntsville, AL Metro Area",73739,101113,1183,24.11944868062295,0.4127416914743058,0.9225901522256974,26620,"Huntsville, AL",93.072,79227.9095753825,13
310M700US33260,"Midland, TX Metro Area",75637,96119,1400,22.236065847747973,0.5130436534586971,0.8541030710721027,33260,"Midland, TX",95.783,78967.04008018124,14
310M700US18020,"Columbus, IN Metro Area",73097,100962,1127,22.06436953034865,0.4580934935521689,0.9453397212543554,18020,"Columbus, IN",93.003,78596.38936378396,15
310M700US40340,"Rochester, MN Metro Area",71048,92849,1276,21.077404742872368,0.4321269408308853,0.9586321381142098,40340,"Rochester, MN",90.821,78228.6035168078,16
310M700US33220,"Midland, MI Metro Area",71650,91133,1016,23.384038178707566,0.4043618824142876,0.957696019300362,33220,"Midland, MI",91.921,77947.36784847859,17
310M700US19780,"Des Moines-West Des Moines, IA Metro Area",70899,88211,1150,21.8796552143073,0.4489098741991716,0.9525042723442914,19780,"Des Moines-West Des Moines, IA",91.701,77315.40550266628,18
310M700US12580,"Baltimore-Columbia-Towson, MD Metro Area",80513,102145,1611,29.94501482488267,0.4366843276636498,0.9507465508139652,12580,"Baltimore-Columbia-Towson, MD",104.487,77055.51886837598,19
310M700US37140,"Paducah, KY-IL Metro Area",66305,68069,874,20.717606118910187,0.4371755692518404,0.9401794616151544,37140,"Paducah, KY-IL",86.084,77023.6048510757,20
310M700US34900,"Napa, CA Metro Area",86624,108060,2237,25.48874915507489,0.5607757579086116,0.9427154352158472,34900,"Napa, CA",112.554,76962.16926986158,21
310M700US19740,"Denver-Aurora-Centennial, CO Metro Area",80908,97355,1874,27.96780594614937,0.48442845170943,0.920302993565954,19740,"Denver-Aurora-Centennial, CO",105.782,76485.60246544781,22
310M700US19460,"Decatur, AL Metro Area",66594,75081,847,27.12840521470959,0.4175896564741411,0.8968133535660091,19460,"Decatur, AL",87.212,76358.75796908682,23
310M700US18140,"Columbus, OH Metro Area",72668,89289,1274,24.54289625098011,0.4453628190168446,0.923898049524171,18140,"Columbus, OH",95.469,76116.85468581425,24
310M700US10580,"Albany-Schenectady-Troy, NY Metro Area",75715,87769,1280,24.239302520074315,0.4044151919015366,0.9689435254853896,10580,"Albany-Schenectady-Troy, NY",99.566,76045.03545386979,25
310M700US28140,"Kansas City, MO-KS Metro Area",70100,82263,1249,24.13606261513673,0.4350775610681033,0.914895829058426,28140,"Kansas City, MO-KS",92.543,75748.57093459256,26
310M700US14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",79977,102286,1822,27.240458869113134,0.4744123272458045,0.9494974035045096,14740,"Bremerton-Silverdale-Port Orchard, WA",105.607,75730.77542208377,27
310M700US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",77450,95960,1480,29.35258820564617,0.4572224712541192,0.947831535654523,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",102.554,75521.18883710045,28
310M700US33780,"Monroe, MI Metro Area",70302,83333,1059,27.276482308805903,0.3967029582718834,0.9659025398203148,33780,"Monroe, MI",93.492,75195.73867282762,29
310M700US45940,"Trenton-Princeton, NJ Metro Area",77459,110346,1623,26.81276620120768,0.5073030525254377,0.9211504582538118,45940,"Trenton-Princeton, NJ",103.18,75071.71932545067,30
310M700US42100,"Santa Cruz-Watsonville, CA Metro Area",82243,101290,2264,26.491670196939992,0.6484490842113398,0.95082855551303,42100,"Santa Cruz-Watsonville, CA",109.896,74837.11873043605,31
310M700US17140,"Cincinnati, OH-KY-IN Metro Area",71295,87029,1105,25.60788460141743,0.4360019631662669,0.9447057733494408,17140,"Cincinnati, OH-KY-IN",95.37,74756.212645486,32
310M700US26420,"Houston-Pasadena-The Woodlands, TX Metro Area",73636,92718,1430,30.819595485653664,0.5561903240848004,0.8151851369734703,26420,"Houston-Pasadena-The Woodlands, TX",98.629,74659.58288130266,33
310M700US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",72587,90008,1473,27.5018872032768,0.4610272165577841,0.901384406665182,16740,"Charlotte-Concord-Gastonia, NC-SC",97.348,74564.44919258742,34
310M700US42220,"Santa Rosa-Petaluma, CA Metro Area",80301,95166,2158,25.34704858760462,0.5556556022408963,0.9490088867023296,42220,"Santa Rosa-Petaluma, CA",107.784,74501.78134045869,35
310M700US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",77777,93764,1440,24.9481626952276,0.4712029065935972,0.956097232619254,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",104.822,74199.1185056572,36
310M700US16300,"Cedar Rapids, IA Metro Area",65963,85789,928,21.003800557305148,0.4122955112657738,0.9605066572922616,16300,"Cedar Rapids, IA",88.963,74146.5553095107,37
310M700US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",65983,83119,941,21.27230479854916,0.4220240953337116,0.9465635880289264,19340,"Davenport-Moline-Rock Island, IA-IL",89.079,74072.45254212554,38
310M700US34580,"Mount Vernon-Anacortes, WA Metro Area",75870,94429,1536,26.295226056212844,0.547775295244175,0.9357906427877274,34580,"Mount Vernon-Anacortes, WA",102.443,74060.69716818133,39
310M700US40900,"Sacramento-Roseville-Folsom, CA Metro Area",78963,102925,1819,26.8594787279456,0.5579446050288286,0.9549434669086544,40900,"Sacramento-Roseville-Folsom, CA",106.67,74025.4992031499,40
310M700US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",69699,77711,1159,29.321272310851366,0.43317111271329,0.9390909523453485,25180,"Hagerstown-Martinsburg, MD-WV",94.171,74013.23124953541,41
310M700US16980,"Chicago-Naperville-Elgin, IL-IN Metro Area",76648,95510,1430,31.072040866731324,0.4815508793674639,0.9248692923199716,16980,"Chicago-Naperville-Elgin, IL-IN",103.595,73988.12684009846,42
310M700US31540,"Madison, WI Metro Area",71941,82066,1354,22.62057792243401,0.4548882356876453,0.9627854656406684,31540,"Madison, WI",97.287,73947.18718842189,43
310M700US39540,"Racine-Mount Pleasant, WI Metro Area",70922,80873,1080,24.68795144228529,0.4353362824257,0.9426687933052312,39540,"Racine-Mount Pleasant, WI",95.961,73907.10809599733,44
310M700US36540,"Omaha, NE-IA Metro Area",67928,83349,1192,21.760796505759444,0.4418964981311741,0.9311505305724564,36540,"Omaha, NE-IA",91.911,73906.27890024045,45
310M700US22220,"Fayetteville-Springdale-Rogers, AR Metro Area",67360,88744,1157,22.585189110607573,0.5195529898984934,0.8911663129428082,22220,"Fayetteville-Springdale-Rogers, AR",91.353,73735.9473689972,46
310M700US38240,"Pinehurst-Southern Pines, NC Metro Area",65130,93157,1254,27.672491332093863,0.409526558891455,0.9238237938267906,38240,"Pinehurst-Southern Pines, NC",88.336,73729.84966491578,47
310M700US12940,"Baton Rouge, LA Metro Area",66766,73553,1135,27.86942409386361,0.4742578729617911,0.9225689898571048,12940,"Baton Rouge, LA",90.78,73547.036792245,48
310M700US13900,"Bismarck, ND Metro Area",66910,77719,1021,18.667145668676397,0.4133629286495529,0.952250879865525,13900,"Bismarck, ND",91.024,73508.08577957461,49
310M700US49340,"Worcester, MA Metro Area",75301,95279,1426,29.426985262633,0.4597503698546689,0.9747811736440348,49340,"Worcester, MA",102.523,73447.90924963179,50
310M700US40980,"Saginaw, MI Metro Area",66721,79637,947,22.47219500075913,0.4258604121260155,0.9552728410648194,40980,"Saginaw, MI",90.891,73407.70813391864,51
310M700US13140,"Beaumont-Port Arthur, TX Metro Area",66099,84251,1106,24.14609933120535,0.4973227021227357,0.8139667792202345,13140,"Beaumont-Port Arthur, TX",90.046,73405.81480576594,52
310M700US49020,"Winchester, VA-WV Metro Area",70599,81476,1358,29.824418431131967,0.4419631881783706,0.9245120511217616,49020,"Winchester, VA-WV",96.45,73197.51166407466,53
310M700US49620,"York-Hanover, PA Metro Area",70264,84879,1193,26.98592825820293,0.4411409716241066,0.9518777448744172,49620,"York-Hanover, PA",96.0,73191.66666666667,54
310M700US47460,"Walla Walla, WA Metro Area",72011,82486,1218,16.137398441044255,0.4459261965655827,0.9305043361118128,47460,"Walla Walla, WA",98.519,73093.51495650585,55
310M700US44700,"Stockton-Lodi, CA Metro Area",76792,96140,1734,30.95279441547809,0.633576217549882,0.9373228761616028,44700,"Stockton-Lodi, CA",105.089,73073.29977447687,56
310M700US35620,"New York-Newark-Jersey City, NY-NJ Metro Area",82236,104385,1830,35.1704255288193,0.5930941280708147,0.935200187943777,35620,"New York-Newark-Jersey City, NY-NJ",112.563,73057.75432424509,57
310M700US19100,"Dallas-Fort Worth-Arlington, TX Metro Area",75177,94942,1614,28.905965117479106,0.5213246952474637,0.8382891813550589,19100,"Dallas-Fort Worth-Arlington, TX",103.09,72923.65893879134,58
310M700US33340,"Milwaukee-Waukesha, WI Metro Area",70682,86720,1139,23.673819978046104,0.426384843742189,0.9456531709961222,33340,"Milwaukee-Waukesha, WI",96.937,72915.39866098601,59
310M700US46700,"Vallejo, CA Metro Area",78970,101345,2163,30.28455680830678,0.5618135075280263,0.951910583812885,46700,"Vallejo, CA",108.479,72797.49997695406,60
310M700US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",72746,91335,1672,31.574674685642744,0.4641858711105099,0.8804206286559433,12060,"Atlanta-Sandy Springs-Roswell, GA",100.058,72703.83177756901,61
310M700US19500,"Decatur, IL Metro Area",64284,78040,847,20.106408507628576,0.3933140655105973,0.9591755252782352,19500,"Decatur, IL",88.422,72701.36391395806,62
310M700US11100,"Amarillo, TX Metro Area",66664,83891,1086,21.018586799852518,0.4639491780380359,0.8555449352540907,11100,"Amarillo, TX",91.82,72602.9187540841,63
310M700US28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",79408,99116,1638,30.661084245624178,0.4932362558122187,0.9565943552834008,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",109.422,72570.41545575844,64
310M700US47930,"Waterbury-Shelton, CT Metro Area",72363,91079,1330,28.028648119042277,0.4806365642655367,0.95181491308773,47930,"Waterbury-Shelton, CT",99.778,72524.00328729779,65
310M700US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",80077,103435,2317,26.20625246180318,0.6156795642411977,0.9273928466428576,37100,"Oxnard-Thousand Oaks-Ventura, CA",110.534,72445.58235475057,66
310M700US41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",80982,107001,2246,26.49553462321409,0.5931535498177172,0.9360035049855778,41740,"San Diego-Chula Vista-Carlsbad, CA",111.887,72378.38176016875,67
310M700US11540,"Appleton, WI Metro Area",66848,80324,1060,21.243615103191136,0.4018114526189223,0.9627020917623548,11540,"Appleton, WI",92.419,72331.44699682966,68
310M700US41180,"St. Louis, MO-IL Metro Area",68687,85884,1113,25.77381853564934,0.4174986243620388,0.941924119416875,41180,"St. Louis, MO-IL",95.088,72235.19266363789,69
310M700US19820,"Detroit-Warren-Dearborn, MI Metro Area",72440,92686,1207,27.031446439593672,0.4170593269578053,0.9523846423226214,19820,"Detroit-Warren-Dearborn, MI",100.298,72224.77018484914,70
310M700US44100,"Springfield, IL Metro Area",66828,82326,979,20.86002057986805,0.4025193951088883,0.965022263885634,44100,"Springfield, IL",92.745,72055.63642244865,71
310M700US24540,"Greeley, CO Metro Area",71989,81346,1539,28.532158216052107,0.4936124442057925,0.9195909370102696,24540,"Greeley, CO",100.176,71862.52196134803,72
310M700US17410,"Cleveland, OH Metro Area",67481,86456,1050,24.87994935774893,0.3949652294184471,0.9431037972463876,17410,"Cleveland, OH",93.923,71847.15138996838,73
310M700US20220,"Dubuque, IA Metro Area",62729,71599,959,17.282061111737512,0.4285965955889081,0.9647602778260824,20220,"Dubuque, IA",87.328,71831.48589226823,74
310M700US42200,"Santa Maria-Santa Barbara, CA Metro Area",78052,98334,2131,21.7577326669758,0.6593844718230804,0.9132288587990012,42200,"Santa Maria-Santa Barbara, CA",108.798,71740.2893435541,75
310M700US38300,"Pittsburgh, PA Metro Area",67896,85085,1053,26.6823954791633,0.3817584101297375,0.96219154780745,38300,"Pittsburgh, PA",94.671,71717.84390151154,76
310M700US19430,"Dayton-Kettering-Beavercreek, OH Metro Area",66469,88867,1039,22.66464543223471,0.4020252518970021,0.9409022466420032,19430,"Dayton-Kettering-Beavercreek, OH",92.694,71707.98541437417,77
310M700US40060,"Richmond, VA Metro Area",70102,86429,1447,25.98034526187235,0.436927596233573,0.9350659820032488,40060,"Richmond, VA",97.858,71636.45281939136,78
310M700US25260,"Hanford-Corcoran, CA Metro Area",72701,90236,1331,24.095222011246623,0.583613120602517,0.926703382467714,25260,"Hanford-Corcoran, CA",101.612,71547.65185214345,79
310M700US41060,"St. Cloud, MN Metro Area",62657,79199,1042,22.127744447618745,0.5026810133586277,0.9537874181361456,41060,"St. Cloud, MN",87.632,71500.13693627898,80
310M700US14500,"Boulder, CO Metro Area",75096,97099,1966,23.4208273004144,0.4486021340293237,0.9559253683849808,14500,"Boulder, CO",105.202,71382.67333320659,81
310M700US43580,"Sioux City, IA-NE-SD Metro Area",61568,85007,1002,18.15793126091304,0.4911156555328334,0.9284376746785914,43580,"Sioux City, IA-NE-SD",86.454,71214.75004048397,82
310M700US37900,"Peoria, IL Metro Area",64912,83326,955,21.465697596795728,0.3937565892229597,0.9460328776431468,37900,"Peoria, IL",91.231,71151.25341166928,83
310M700US39300,"Providence-Warwick, RI-MA Metro Area",72411,92128,1307,27.16755134363306,0.4505143239635931,0.9598519614031056,39300,"Providence-Warwick, RI-MA",101.773,71149.51902763995,84
310M700US35980,"Norwich-New London-Willimantic, CT Metro Area",71445,92096,1365,24.72235608661209,0.4378848294456676,0.9528978405346332,35980,"Norwich-New London-Willimantic, CT",100.445,71128.47827169098,85
310M700US43640,"Slidell-Mandeville-Covington, LA Metro Area",65954,78866,1332,31.56208678158292,0.45704539313699,0.9318779208322024,43640,"Slidell-Mandeville-Covington, LA",92.726,71127.83900955504,86
310M700US10420,"Akron, OH Metro Area",66405,85002,1033,24.333907094893693,0.3939541385251187,0.9454155684718176,10420,"Akron, OH",93.37,71120.27417800149,87
310M700US43300,"Sherman-Denison, TX Metro Area",66574,77293,1310,25.664535466231936,0.4774807933307906,0.8431398779139765,43300,"Sherman-Denison, TX",93.771,70996.36348124687,88
310M700US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",74773,96528,1724,25.92992206148337,0.4978927024996321,0.944613097057215,38900,"Portland-Vancouver-Hillsboro, OR-WA",105.421,70927.99347378606,89
310M700US26900,"Indianapolis-Carmel-Greenwood, IN Metro Area",67854,88316,1191,26.23618103530381,0.4364126430615164,0.9324356122746328,26900,"Indianapolis-Carmel-Greenwood, IN",95.696,70905.78498578833,90
310M700US31700,"Manchester-Nashua, NH Metro Area",74885,91700,1623,27.61926413308297,0.4495036343812466,0.9448865317912232,31700,"Manchester-Nashua, NH",105.657,70875.56905836811,91
310M700US12260,"Augusta-Richmond County, GA-SC Metro Area",65119,77390,1120,24.97498593491232,0.4259990690646123,0.8983580456754918,12260,"Augusta-Richmond County, GA-SC",91.903,70856.22884998313,92
310M700US21300,"Elmira, NY Metro Area",66701,69658,1059,20.625699619654288,0.3912470799640611,0.9590800515251184,21300,"Elmira, NY",94.398,70659.33600288142,93
310M700US11260,"Anchorage, AK Metro Area",74453,97262,1458,22.69455418810221,0.4949456307864378,0.8955500072669892,11260,"Anchorage, AK",105.42,70625.11857332574,94
310M700US19300,"Daphne-Fairhope-Foley, AL Metro Area",66858,76200,1277,27.80847715021321,0.3903494587126874,0.9171939522428944,19300,"Daphne-Fairhope-Foley, AL",94.69,70607.24469320943,95
310M700US13820,"Birmingham, AL Metro Area",64688,79189,1172,27.89553151633965,0.414857159690973,0.9126474143812486,13820,"Birmingham, AL",91.644,70586.18131028763,96
310M700US28020,"Kalamazoo-Portage, MI Metro Area",66813,80585,1093,21.72204086301563,0.3963895905694137,0.9526657447952678,28020,"Kalamazoo-Portage, MI",94.84,70448.12315478701,97
310M700US35300,"New Haven, CT Metro Area",73566,93321,1525,24.18565057939746,0.4657872887219532,0.950857354876896,35300,"New Haven, CT",104.559,70358.36226436749,98
310M700US21060,"Elizabethtown, KY Metro Area",63705,67293,964,24.09258442902595,0.4697488431733289,0.9441027866717984,21060,"Elizabethtown, KY",90.572,70336.30702645409,99
310M700US29020,"Kokomo, IN Metro Area",63007,70659,937,21.36734784936641,0.4142844185602444,0.9431456348293522,29020,"Kokomo, IN",89.648,70282.66107442442,100
310M700US44140,"Springfield, MA Metro Area",67373,82890,1136,23.52388368570392,0.4595713937237233,0.9695300042970788,44140,"Springfield, MA",96.061,70135.64297685845,101
310M700US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",67447,82628,1528,28.763636938425044,0.4671864362716211,0.9051049358433018,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",96.338,70010.79532479396,102
310M700US40420,"Rockford, IL Metro Area",64497,84341,1023,23.8375012845168,0.4324209172440963,0.9392465418209224,40420,"Rockford, IL",92.154,69988.28048701088,103
310M700US35660,"Niles, MI Metro Area",64648,76615,942,21.33989138484325,0.4199177593742811,0.9361083711448674,35660,"Niles, MI",92.37,69988.09137165746,104
310M700US43620,"Sioux Falls, SD-MN Metro Area",63342,71751,1022,19.43276148121631,0.4247543275953517,0.9294849754725908,43620,"Sioux Falls, SD-MN",90.631,69889.99349008617,105
310M700US24340,"Grand Rapids-Wyoming-Kentwood, MI Metro Area",66586,81404,1202,22.81871185509351,0.443656333870102,0.9530598077050224,24340,"Grand Rapids-Wyoming-Kentwood, MI",95.546,69689.99225503945,106
310M700US47300,"Visalia, CA Metro Area",69550,96518,1280,24.33746681472045,0.6585006891451238,0.9192517402369756,47300,"Visalia, CA",99.825,69671.92587027297,107
310M700US47940,"Waterloo-Cedar Falls, IA Metro Area",60639,76530,977,17.957773325179875,0.4370574219118618,0.9545080613684812,47940,"Waterloo-Cedar Falls, IA",87.057,69654.36438195665,108
310M700US40380,"Rochester, NY Metro Area",67451,78581,1143,21.95736503933225,0.4142171913082283,0.9638545473296024,40380,"Rochester, NY",97.035,69512.03174112433,109
310M700US12540,"Bakersfield-Delano, CA Metro Area",70034,95862,1300,24.20515105227427,0.6412244503418337,0.9215832359561136,12540,"Bakersfield-Delano, CA",100.886,69418.94811965982,110
310M700US29180,"Lafayette, LA Metro Area",60518,70171,977,24.604741085489973,0.4454053898972898,0.9212672070017264,29180,"Lafayette, LA",87.209,69394.21389994152,111
310M700US12980,"Battle Creek, MI Metro Area",62736,84489,968,21.27260330269745,0.399255450431921,0.941826159316136,12980,"Battle Creek, MI",90.541,69290.15584100022,112
310M700US39740,"Reading, PA Metro Area",67165,84475,1181,25.834122577094316,0.4529154407061532,0.9274734599299724,39740,"Reading, PA",97.06,69199.46424891819,113
310M700US23900,"Gettysburg, PA Metro Area",65957,76213,1115,28.02929456112009,0.417784281905645,0.940249357571143,23900,"Gettysburg, PA",95.379,69152.53881881756,114
310M700US22500,"Florence, SC Metro Area",59976,67561,934,22.98035298459033,0.462057902973396,0.9080256276283284,22500,"Florence, SC",86.774,69117.47758545187,115
310M700US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",71369,88486,1702,27.41264500594444,0.5323847617119988,0.8938266219910018,38060,"Phoenix-Mesa-Chandler, AZ",103.316,69078.36153161175,116
310M700US43340,"Shreveport-Bossier City, LA Metro Area",58537,66252,1014,22.50065933774659,0.4425474645517905,0.9204249748559205,43340,"Shreveport-Bossier City, LA",84.766,69057.16914800745,117
310M700US49420,"Yakima, WA Metro Area",65970,93469,1109,20.99594812796448,0.5816224898398279,0.8725105695393328,49420,"Yakima, WA",95.545,69045.99926736094,118
310M700US16860,"Chattanooga, TN-GA Metro Area",63092,77186,1163,24.721940215522917,0.4390538284007602,0.8979112179880993,16860,"Chattanooga, TN-GA",91.464,68980.14519373742,119
310M700US10780,"Alexandria, LA Metro Area",59083,65886,946,21.89713028799427,0.4551159999999999,0.920657195456598,10780,"Alexandria, LA",85.686,68952.92113063978,120
310M700US33740,"Monroe, LA Metro Area",57639,64477,931,23.685360094451003,0.4354824617346938,0.926250314436644,33740,"Monroe, LA",83.597,68948.64648252928,121
310M700US48620,"Wichita, KS Metro Area",61284,71371,987,20.783498674585303,0.4371193992717074,0.8983271979550128,48620,"Wichita, KS",88.946,68900.23160119622,122
310M700US41700,"San Antonio-New Braunfels, TX Metro Area",65231,81605,1363,27.42650630809753,0.5177051961016548,0.84992597338107,41700,"San Antonio-New Braunfels, TX",94.716,68870.09586553487,123
310M700US45820,"Topeka, KS Metro Area",61140,72029,971,21.431427690093056,0.4377047309448056,0.916131631732462,45820,"Topeka, KS",88.82,68835.84778203108,124
310M700US36780,"Oshkosh-Neenah, WI Metro Area",63968,79363,965,19.837908190408637,0.4017261617623411,0.9548204079929916,36780,"Oshkosh-Neenah, WI",92.929,68835.34741576902,125
310M700US31020,"Longview-Kelso, WA Metro Area",67127,85871,1206,26.051507245026325,0.4811647828250515,0.9383564097512046,31020,"Longview-Kelso, WA",97.545,68816.44369265468,126
310M700US20500,"Durham-Chapel Hill, NC Metro Area",67118,82643,1466,25.01228118550816,0.4458129704751866,0.9052597470190624,20500,"Durham-Chapel Hill, NC",97.572,68788.17693600622,127
310M700US12700,"Barnstable Town, MA Metro Area",67633,85191,1678,23.961666034361283,0.4242336695964842,0.9734199980792904,12700,"Barnstable Town, MA",98.351,68766.96729062236,128
310M700US41620,"Salt Lake City-Murray, UT Metro Area",69345,95867,1583,23.9880941651661,0.4993449671559102,0.9098086743142272,41620,"Salt Lake City-Murray, UT",100.868,68748.2650592854,129
310M700US31140,"Louisville/Jefferson County, KY-IN Metro Area",63946,79057,1116,24.999011452974024,0.4408289013477461,0.9460980872585812,31140,"Louisville/Jefferson County, KY-IN",93.074,68704.47171068183,130
310M700US10500,"Albany, GA Metro Area",60220,69143,950,22.867462713880503,0.4345976396974378,0.8802127808497235,10500,"Albany, GA",87.669,68690.18695319897,131
310M700US15940,"Canton-Massillon, OH Metro Area",61372,77400,908,23.090462938475223,0.3945214983325393,0.9416729594375148,15940,"Canton-Massillon, OH",89.406,68644.16258416661,132
310M700US43100,"Sheboygan, WI Metro Area",64501,79957,934,18.878494240366216,0.3996397349125775,0.9598899958489,43100,"Sheboygan, WI",94.014,68607.86691343843,133
310M700US30980,"Longview, TX Metro Area",61392,65612,1060,23.55059139419482,0.4628265751715533,0.8494597440409308,30980,"Longview, TX",89.485,68605.91160529698,134
310M700US24580,"Green Bay, WI Metro Area",63857,75905,1010,21.426663759559908,0.4209364350453173,0.9520395821210192,24580,"Green Bay, WI",93.086,68600.0042971016,135
310M700US20260,"Duluth, MN-WI Metro Area",60883,77875,990,21.015508633069494,0.4022201033095081,0.958614328100203,20260,"Duluth, MN-WI",88.768,68586.6528478731,136
310M700US22540,"Fond du Lac, WI Metro Area",62707,71843,960,21.78646932230568,0.3997512634238787,0.959319519408142,22540,"Fond du Lac, WI",91.643,68425.30253265388,137
310M700US30620,"Lima, OH Metro Area",61322,77221,922,19.752214354156443,0.431613205426066,0.941084536581431,30620,"Lima, OH",89.669,68387.06799451316,138
310M700US43420,"Sierra Vista-Douglas, AZ Metro Area",61020,74258,995,23.0027949542419,0.457174487101361,0.9169859298186134,43420,"Sierra Vista-Douglas, AZ",89.243,68375.11065293638,139
310M700US41780,"Sandusky, OH Metro Area",61032,80203,932,22.60640956971969,0.3917252711140322,0.9527100054926558,41780,"Sandusky, OH",89.281,68359.44937892721,140
310M700US46540,"Utica-Rome, NY Metro Area",63349,76876,925,22.0250895899165,0.3989419340814608,0.96363771722715,46540,"Utica-Rome, NY",92.678,68353.87038995231,141
310M700US48060,"Watertown-Fort Drum, NY Metro Area",59933,77285,1213,19.83162279041033,0.4311846859366315,0.9451530735779798,48060,"Watertown-Fort Drum, NY",87.69,68346.44771353633,142
310M700US46220,"Tuscaloosa, AL Metro Area",59951,66330,1005,24.968145678820925,0.4244480984798076,0.9310729072972844,46220,"Tuscaloosa, AL",87.722,68342.03506532,143
310M700US22420,"Flint, MI Metro Area",63570,75585,989,27.21898886821444,0.4089579547078883,0.9515472587032522,22420,"Flint, MI",93.034,68329.85790141238,144
310M700US46140,"Tulsa, OK Metro Area",60902,77914,1078,22.98340986555025,0.4736703983819739,0.8739006446823208,46140,"Tulsa, OK",89.214,68265.07050462932,145
310M700US27780,"Johnstown, PA Metro Area",58658,72165,739,23.476094938105653,0.3586010734804958,0.9674238545206288,27780,"Johnstown, PA",85.929,68263.33368245878,146
310M700US22660,"Fort Collins-Loveland, CO Metro Area",69007,82523,1716,24.049618320610687,0.431053338138571,0.943670388167218,22660,"Fort Collins-Loveland, CO",101.128,68237.2834427656,147
310M700US45060,"Syracuse, NY Metro Area",65330,81081,1077,22.14074581980928,0.4056887793827434,0.9648275617972168,45060,"Syracuse, NY",95.742,68235.46614860771,148
310M700US12220,"Auburn-Opelika, AL Metro Area",59998,67358,1026,23.28326718699109,0.4412376218696234,0.9134591118782996,12220,"Auburn-Opelika, AL",87.933,68231.49443326169,149
310M700US38340,"Pittsfield, MA Metro Area",64881,83290,1097,21.74954114694535,0.3743514028403186,0.983261043170537,38340,"Pittsfield, MA",95.106,68219.67068323767,150
